OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
1372017,681275,999999,2018-10-03,2018-10-08,EUR
1372018,1670773,620,2018-10-03,2018-10-03,USD
1372019,1779473,450,2018-10-03,2018-10-03,USD
1372020,1682245,605,2018-10-03,2018-10-03,USD
1372021,1906753,660,2018-10-03,2018-10-03,USD
1372022,761330,290,2018-10-03,2018-10-03,EUR
1372023,81772,50,2018-10-03,2018-10-03,AUD
1372024,333653,74,2018-10-03,2018-10-03,CAD
1372025,790642,290,2018-10-03,2018-10-03,EUR
1372026,1144675,420,2018-10-03,2018-10-03,GBP
1372027,1332499,480,2018-10-03,2018-10-03,USD
1372028,1655017,630,2018-10-03,2018-10-03,USD
1372029,1292437,999999,2018-10-03,2018-10-07,USD
1372030,340997,74,2018-10-03,2018-10-03,CAD
1372031,835527,340,2018-10-03,2018-10-03,EUR
1372032,415022,230,2018-10-03,2018-10-03,EUR
1372033,762907,290,2018-10-03,2018-10-03,EUR
1372034,1758772,450,2018-10-03,2018-10-03,USD
1372035,1878419,650,2018-10-03,2018-10-03,USD
1373000,573743,220,2018-10-04,2018-10-04,EUR
1373001,482668,210,2018-10-04,2018-10-04,EUR
1373002,1431953,585,2018-10-04,2018-10-04,USD
1373003,1318779,480,2018-10-04,2018-10-04,USD
1373004,1863798,510,2018-10-04,2018-10-04,USD
1373005,1720672,550,2018-10-04,2018-10-04,USD
1373006,1511603,630,2018-10-04,2018-10-04,USD
1373007,1474127,999999,2018-10-04,2018-10-06,USD
1373008,1189873,999999,2018-10-04,2018-10-06,GBP
1373009,1246962,999999,2018-10-04,2018-10-11,USD
1373010,780326,999999,2018-10-04,2018-10-07,EUR
1373011,1606836,585,2018-10-04,2018-10-04,USD
1373012,1420228,999999,2018-10-04,2018-10-10,USD
1373013,645256,999999,2018-10-04,2018-10-10,EUR
1373014,500629,255,2018-10-04,2018-10-04,EUR
1373015,351792,90,2018-10-04,2018-10-04,CAD
1373016,1044161,390,2018-10-04,2018-10-04,GBP
1373017,1448655,480,2018-10-04,2018-10-04,USD
1373018,1259868,670,2018-10-04,2018-10-04,USD
1373019,1941798,550,2018-10-04,2018-10-04,USD
1373020,262966,80,2018-10-04,2018-10-04,CAD
1373021,1831534,465,2018-10-04,2018-10-04,USD
1373022,1569862,490,2018-10-04,2018-10-04,USD
1373023,232436,999999,2018-10-04,2018-10-11,CAD
1373024,1065486,420,2018-10-04,2018-10-04,GBP
1373025,1514071,470,2018-10-04,2018-10-04,USD
1373026,1645591,999999,2018-10-04,2018-10-09,USD
1373027,1964587,999999,2018-10-04,2018-10-06,USD
1373028,1636887,450,2018-10-04,2018-10-04,USD
1373029,356058,100,2018-10-04,2018-10-04,CAD
1373030,1441821,570,2018-10-04,2018-10-04,USD
1373031,433968,220,2018-10-04,2018-10-04,EUR
1373032,206073,90,2018-10-04,2018-10-04,CAD
1373033,67804,999999,2018-10-04,2018-10-06,AUD
1373034,1902434,999999,2018-10-04,2018-10-09,USD
1373035,1793742,540,2018-10-04,2018-10-04,USD
1373036,1675035,999999,2018-10-04,2018-10-08,USD
1373037,1409809,560,2018-10-04,2018-10-04,USD
1373038,549311,255,2018-10-04,2018-10-04,EUR
1373039,2081039,430,2018-10-04,2018-10-04,USD
1373040,859326,999999,2018-10-04,2018-10-10,EUR
1374000,1754787,999999,2018-10-05,2018-10-08,USD
1374001,1254670,465,2018-10-05,2018-10-05,USD
1374002,1260040,610,2018-10-05,2018-10-05,USD
1374003,153640,999999,2018-10-05,2018-10-10,AUD
1374004,1245691,999999,2018-10-05,2018-10-09,USD
1374005,317307,74,2018-10-05,2018-10-05,CAD
1374006,1021845,360,2018-10-05,2018-10-05,GBP
1374007,1750976,480,2018-10-05,2018-10-05,USD
1374008,39152,50,2018-10-05,2018-10-05,AUD
1374009,217369,80,2018-10-05,2018-10-05,CAD
1374010,368779,74,2018-10-05,2018-10-05,CAD
1374011,1039188,420,2018-10-05,2018-10-05,GBP
1374012,227431,74,2018-10-05,2018-10-05,CAD
1374013,1303416,999999,2018-10-05,2018-10-09,USD
1374014,1348540,999999,2018-10-05,2018-10-11,USD
1374015,255522,100,2018-10-05,2018-10-05,CAD
1374016,1682631,540,2018-10-05,2018-10-05,USD
1374017,1035326,370,2018-10-05,2018-10-05,GBP
1374018,1460873,650,2018-10-05,2018-10-05,USD
1374019,102457,999999,2018-10-05,2018-10-11,AUD
1374020,1475294,670,2018-10-05,2018-10-05,USD
1374021,789686,300,2018-10-05,2018-10-05,EUR
1374022,2096900,630,2018-10-05,2018-10-05,USD
1374023,517735,999999,2018-10-05,2018-10-10,EUR
1374024,1219246,590,2018-10-05,2018-10-05,USD
1374025,747111,999999,2018-10-05,2018-10-08,EUR
1374026,1624187,999999,2018-10-05,2018-10-10,USD
1375000,1314546,465,2018-10-06,2018-10-06,USD
1375001,1933643,610,2018-10-06,2018-10-06,USD
1375002,1989390,465,2018-10-06,2018-10-06,USD
1375003,1817525,480,2018-10-06,2018-10-06,USD
1375004,913546,390,2018-10-06,2018-10-06,GBP
1375005,331619,999999,2018-10-06,2018-10-14,CAD
1375006,1648384,550,2018-10-06,2018-10-06,USD
1375007,1373330,610,2018-10-06,2018-10-06,USD
1375008,563315,230,2018-10-06,2018-10-06,EUR
1375009,152582,50,2018-10-06,2018-10-06,AUD
1375010,301272,80,2018-10-06,2018-10-06,CAD
1375011,684574,120,2018-10-06,2018-10-06,EUR
1375012,323760,74,2018-10-06,2018-10-06,CAD
1375013,1591814,660,2018-10-06,2018-10-06,USD
1375014,1294725,450,2018-10-06,2018-10-06,USD
1375015,285178,100,2018-10-06,2018-10-06,CAD
1375016,2078554,999999,2018-10-06,2018-10-09,USD
1375017,64817,35,2018-10-06,2018-10-06,AUD
1375018,1656696,630,2018-10-06,2018-10-06,USD
1375020,1839890,999999,2018-10-06,2018-10-07,USD
1375021,1663939,470,2018-10-06,2018-10-06,USD
1375022,1482776,630,2018-10-06,2018-10-06,USD
1375023,2002488,650,2018-10-06,2018-10-06,USD
1375024,214855,80,2018-10-06,2018-10-06,CAD
1375025,1475087,999999,2018-10-06,2018-10-11,USD
1375026,1873550,999999,2018-10-06,2018-10-08,USD
1375027,1554505,570,2018-10-06,2018-10-06,USD
1375028,1388053,999999,2018-10-06,2018-10-13,USD
1375029,1300743,999999,2018-10-06,2018-10-10,USD
1375030,466715,255,2018-10-06,2018-10-06,EUR
1375031,1697582,430,2018-10-06,2018-10-06,USD
1375032,584989,999999,2018-10-06,2018-10-11,EUR
1375033,1897830,999999,2018-10-06,2018-10-12,USD
1375034,2029932,550,2018-10-06,2018-10-06,USD
1375035,1147997,370,2018-10-06,2018-10-06,GBP
1375036,1454522,999999,2018-10-06,2018-10-11,USD
1375037,820483,999999,2018-10-06,2018-10-11,EUR
1375038,361847,74,2018-10-06,2018-10-06,CAD
1375039,1220466,999999,2018-10-06,2018-10-08,USD
1375040,1334342,999999,2018-10-06,2018-10-12,USD
1375041,2030467,605,2018-10-06,2018-10-06,USD
1375042,312501,90,2018-10-06,2018-10-06,CAD
1375043,1493315,670,2018-10-06,2018-10-06,USD
1375044,628446,180,2018-10-06,2018-10-06,EUR
1375045,370066,74,2018-10-06,2018-10-06,CAD
1375046,987824,400,2018-10-06,2018-10-06,GBP
1375047,1754308,540,2018-10-06,2018-10-06,USD
1375048,212416,80,2018-10-06,2018-10-06,CAD
1375049,1571431,610,2018-10-06,2018-10-06,USD
1376000,644015,999999,2018-10-07,2018-10-08,EUR
1376001,1794248,430,2018-10-07,2018-10-07,USD
1376002,1266815,530,2018-10-07,2018-10-07,USD
1376003,977020,420,2018-10-07,2018-10-07,GBP
1377000,1987140,650,2018-10-08,2018-10-08,USD
1377001,1831968,570,2018-10-08,2018-10-08,USD
1377002,362184,100,2018-10-08,2018-10-08,CAD
1377003,79036,50,2018-10-08,2018-10-08,AUD
1377004,1500841,650,2018-10-08,2018-10-08,USD
1377005,1014294,999999,2018-10-08,2018-10-12,GBP
1377006,2030307,999999,2018-10-08,2018-10-15,USD
1377007,624682,120,2018-10-08,2018-10-08,EUR
1377008,1641237,670,2018-10-08,2018-10-08,USD
1377009,1361914,999999,2018-10-08,2018-10-14,USD
1377010,1666747,470,2018-10-08,2018-10-08,USD
1377011,1949332,999999,2018-10-08,2018-10-10,USD
1377012,1795627,630,2018-10-08,2018-10-08,USD
1377013,1057344,360,2018-10-08,2018-10-08,GBP
1377014,808362,310,2018-10-08,2018-10-08,EUR
1377015,2022685,540,2018-10-08,2018-10-08,USD
1377016,1504169,480,2018-10-08,2018-10-08,USD
1377017,1446618,550,2018-10-08,2018-10-08,USD
1377018,1541727,999999,2018-10-08,2018-10-14,USD
1377019,1568853,660,2018-10-08,2018-10-08,USD
1377020,1381818,610,2018-10-08,2018-10-08,USD
1377021,956780,380,2018-10-08,2018-10-08,GBP
1377022,1911360,550,2018-10-08,2018-10-08,USD
1378000,1634005,610,2018-10-09,2018-10-09,USD
1378001,1833599,490,2018-10-09,2018-10-09,USD
1378002,219248,100,2018-10-09,2018-10-09,CAD
1378003,1636887,560,2018-10-09,2018-10-09,USD
1378004,1350909,490,2018-10-09,2018-10-09,USD
1378005,5438,10,2018-10-09,2018-10-09,AUD
1378006,1190929,370,2018-10-09,2018-10-09,GBP
1378007,82698,35,2018-10-09,2018-10-09,AUD
1378008,1615569,440,2018-10-09,2018-10-09,USD
1378009,1015461,999999,2018-10-09,2018-10-12,GBP
1378010,189016,35,2018-10-09,2018-10-09,AUD
1378011,2046499,500,2018-10-09,2018-10-09,USD
1378012,1539485,570,2018-10-09,2018-10-09,USD
1378013,879891,310,2018-10-09,2018-10-09,EUR
1378014,1640311,465,2018-10-09,2018-10-09,USD
1378015,1536389,500,2018-10-09,2018-10-09,USD
1378016,1205641,530,2018-10-09,2018-10-09,USD
1378017,1993491,999999,2018-10-09,2018-10-14,USD
1378018,1541412,620,2018-10-09,2018-10-09,USD
1378019,1355622,490,2018-10-09,2018-10-09,USD
1378020,1889392,450,2018-10-09,2018-10-09,USD
1378021,2026478,999999,2018-10-09,2018-10-12,USD
1378022,1530178,660,2018-10-09,2018-10-09,USD
1378023,2088944,500,2018-10-09,2018-10-09,USD
1378024,1039296,999999,2018-10-09,2018-10-12,GBP
1378025,1769588,999999,2018-10-09,2018-10-12,USD
1378026,2000632,999999,2018-10-09,2018-10-13,USD
1378027,806112,330,2018-10-09,2018-10-09,EUR
1379000,1058656,390,2018-10-10,2018-10-10,GBP
1379001,1504294,999999,2018-10-10,2018-10-12,USD
1379002,1151269,390,2018-10-10,2018-10-10,GBP
1379003,27111,999999,2018-10-10,2018-10-11,AUD
1379004,954282,999999,2018-10-10,2018-10-11,GBP
1379005,779001,290,2018-10-10,2018-10-10,EUR
1379006,229585,80,2018-10-10,2018-10-10,CAD
1379007,1062625,360,2018-10-10,2018-10-10,GBP
1379008,399061,999999,2018-10-10,2018-10-13,CAD
1379009,684410,160,2018-10-10,2018-10-10,EUR
1379010,356234,90,2018-10-10,2018-10-10,CAD
1379011,1171436,999999,2018-10-10,2018-10-12,GBP
1379012,1304912,550,2018-10-10,2018-10-10,USD
1379013,1167504,420,2018-10-10,2018-10-10,GBP
1379014,680041,140,2018-10-10,2018-10-10,EUR
1379015,1110321,390,2018-10-10,2018-10-10,GBP
1379016,1409618,610,2018-10-10,2018-10-10,USD
1379017,2010871,605,2018-10-10,2018-10-10,USD
1379018,420881,210,2018-10-10,2018-10-10,EUR
1379019,223109,80,2018-10-10,2018-10-10,CAD
1379020,1206783,999999,2018-10-10,2018-10-16,USD
1379021,1985243,490,2018-10-10,2018-10-10,USD
1379022,1083901,390,2018-10-10,2018-10-10,GBP
1379023,1056602,390,2018-10-10,2018-10-10,GBP
1379024,1115881,380,2018-10-10,2018-10-10,GBP
1379025,1642029,660,2018-10-10,2018-10-10,USD
1379026,1237913,630,2018-10-10,2018-10-10,USD
1379027,134608,50,2018-10-10,2018-10-10,AUD
1379028,1818068,490,2018-10-10,2018-10-10,USD
1379029,1676600,999999,2018-10-10,2018-10-16,USD
1379030,1823527,430,2018-10-10,2018-10-10,USD
1379031,1188260,370,2018-10-10,2018-10-10,GBP
1379032,1877243,440,2018-10-10,2018-10-10,USD
1379033,1319490,999999,2018-10-10,2018-10-15,USD
1379034,845028,310,2018-10-10,2018-10-10,EUR
1379035,1309988,660,2018-10-10,2018-10-10,USD
1379036,2019592,605,2018-10-10,2018-10-10,USD
1379037,1263484,605,2018-10-10,2018-10-10,USD
1380000,122441,60,2018-10-11,2018-10-11,AUD
1380001,744159,999999,2018-10-11,2018-10-16,EUR
1380002,1974689,605,2018-10-11,2018-10-11,USD
1380003,1597967,999999,2018-10-11,2018-10-16,USD
1380004,1015519,360,2018-10-11,2018-10-11,GBP
1380005,1913499,999999,2018-10-11,2018-10-15,USD
1380006,1084743,400,2018-10-11,2018-10-11,GBP
1380007,1736271,660,2018-10-11,2018-10-11,USD
1380008,1839784,999999,2018-10-11,2018-10-14,USD
1380009,1714445,999999,2018-10-11,2018-10-13,USD
1380010,1856698,650,2018-10-11,2018-10-11,USD
1380011,1400224,999999,2018-10-11,2018-10-15,USD
1380012,1387173,999999,2018-10-11,2018-10-16,USD
1380013,1959905,999999,2018-10-11,2018-10-14,USD
1380014,384729,74,2018-10-11,2018-10-11,CAD
1380015,459498,270,2018-10-11,2018-10-11,EUR
1380016,704017,290,2018-10-11,2018-10-11,EUR
1380017,1994866,999999,2018-10-11,2018-10-14,USD
1380018,1519467,610,2018-10-11,2018-10-11,USD
1380019,561844,999999,2018-10-11,2018-10-13,EUR
1380020,343095,90,2018-10-11,2018-10-11,CAD
1380021,250598,100,2018-10-11,2018-10-11,CAD
1380022,218813,90,2018-10-11,2018-10-11,CAD
1380023,134452,60,2018-10-11,2018-10-11,AUD
1380024,772424,999999,2018-10-11,2018-10-13,EUR
1380025,404755,240,2018-10-11,2018-10-11,EUR
1380026,1555649,630,2018-10-11,2018-10-11,USD
1380027,1972936,605,2018-10-11,2018-10-11,USD
1380028,1849046,999999,2018-10-11,2018-10-16,USD
1380029,982788,390,2018-10-11,2018-10-11,GBP
1380030,1968573,550,2018-10-11,2018-10-11,USD
1380031,509727,230,2018-10-11,2018-10-11,EUR
1380032,1482548,590,2018-10-11,2018-10-11,USD
1380033,1002440,420,2018-10-11,2018-10-11,GBP
1380034,892817,340,2018-10-11,2018-10-11,EUR
1380035,488329,999999,2018-10-11,2018-10-15,EUR
1380036,1980574,550,2018-10-11,2018-10-11,USD
1380037,1994334,999999,2018-10-11,2018-10-17,USD
1380038,46850,50,2018-10-11,2018-10-11,AUD
1381000,1356430,530,2018-10-12,2018-10-12,USD
1381001,1980396,490,2018-10-12,2018-10-12,USD
1381002,466171,200,2018-10-12,2018-10-12,EUR
1381003,414323,220,2018-10-12,2018-10-12,EUR
1381004,549196,999999,2018-10-12,2018-10-20,EUR
1381005,192867,40,2018-10-12,2018-10-12,AUD
1381006,2070995,570,2018-10-12,2018-10-12,USD
1381007,371274,999999,2018-10-12,2018-10-17,CAD
1381008,508853,190,2018-10-12,2018-10-12,EUR
1381009,1443375,440,2018-10-12,2018-10-12,USD
1381010,1939720,450,2018-10-12,2018-10-12,USD
1381011,722245,290,2018-10-12,2018-10-12,EUR
1381012,23969,50,2018-10-12,2018-10-12,AUD
1381013,1923174,999999,2018-10-12,2018-10-15,USD
1381014,1399001,480,2018-10-12,2018-10-12,USD
1381015,1646872,999999,2018-10-12,2018-10-18,USD
1381016,172951,60,2018-10-12,2018-10-12,AUD
1381017,1380685,450,2018-10-12,2018-10-12,USD
1381018,603128,999999,2018-10-12,2018-10-18,EUR
1381019,838290,330,2018-10-12,2018-10-12,EUR
1381020,1758423,999999,2018-10-12,2018-10-19,USD
1381021,1330186,999999,2018-10-12,2018-10-17,USD
1381022,975937,390,2018-10-12,2018-10-12,GBP
1381023,681541,120,2018-10-12,2018-10-12,EUR
1381024,25916,999999,2018-10-12,2018-10-13,AUD
1381025,1767871,660,2018-10-12,2018-10-12,USD
1381026,1383545,540,2018-10-12,2018-10-12,USD
1381027,1810548,605,2018-10-12,2018-10-12,USD
1381028,1543914,590,2018-10-12,2018-10-12,USD
1381029,1904107,610,2018-10-12,2018-10-12,USD
1382000,814823,320,2018-10-13,2018-10-13,EUR
1382001,755629,300,2018-10-13,2018-10-13,EUR
1382002,1484800,999999,2018-10-13,2018-10-21,USD
1382003,1446322,470,2018-10-13,2018-10-13,USD
1382004,1874207,470,2018-10-13,2018-10-13,USD
1382005,2067079,610,2018-10-13,2018-10-13,USD
1382006,679846,120,2018-10-13,2018-10-13,EUR
1382007,1309636,999999,2018-10-13,2018-10-17,USD
1382008,323369,100,2018-10-13,2018-10-13,CAD
1382009,1614604,999999,2018-10-13,2018-10-20,USD
1382010,265050,999999,2018-10-13,2018-10-17,CAD
1382011,513722,220,2018-10-13,2018-10-13,EUR
1382012,1022436,390,2018-10-13,2018-10-13,GBP
1382013,1771541,470,2018-10-13,2018-10-13,USD
1382014,1730003,999999,2018-10-13,2018-10-20,USD
1382015,1467413,510,2018-10-13,2018-10-13,USD
1382016,751971,999999,2018-10-13,2018-10-16,EUR
1382017,150184,40,2018-10-13,2018-10-13,AUD
1382018,295502,74,2018-10-13,2018-10-13,CAD
1382019,1248645,999999,2018-10-13,2018-10-18,USD
1382020,922033,370,2018-10-13,2018-10-13,GBP
1382021,564910,190,2018-10-13,2018-10-13,EUR
1382022,1631489,465,2018-10-13,2018-10-13,USD
1382023,483536,220,2018-10-13,2018-10-13,EUR
1382024,748904,300,2018-10-13,2018-10-13,EUR
1382025,1383998,630,2018-10-13,2018-10-13,USD
1382026,446966,999999,2018-10-13,2018-10-19,EUR
1382027,478805,255,2018-10-13,2018-10-13,EUR
1382028,557763,999999,2018-10-13,2018-10-20,EUR
1382029,1963705,999999,2018-10-13,2018-10-14,USD
1382030,573006,270,2018-10-13,2018-10-13,EUR
1382031,1349835,660,2018-10-13,2018-10-13,USD
1382032,1191246,999999,2018-10-13,2018-10-18,GBP
1382033,1904549,999999,2018-10-13,2018-10-16,USD
1382034,257973,80,2018-10-13,2018-10-13,CAD
1382035,1291212,999999,2018-10-13,2018-10-18,USD
1382036,1653332,620,2018-10-13,2018-10-13,USD
1382037,1312164,620,2018-10-13,2018-10-13,USD
1382038,974763,360,2018-10-13,2018-10-13,GBP
1382039,1235494,500,2018-10-13,2018-10-13,USD
1382040,655375,150,2018-10-13,2018-10-13,EUR
1382041,2011036,590,2018-10-13,2018-10-13,USD
1382042,1471436,670,2018-10-13,2018-10-13,USD
1382043,975803,390,2018-10-13,2018-10-13,GBP
1382044,309528,80,2018-10-13,2018-10-13,CAD
1382045,964296,420,2018-10-13,2018-10-13,GBP
1382046,217627,90,2018-10-13,2018-10-13,CAD
1382047,1619866,605,2018-10-13,2018-10-13,USD
1382048,839373,340,2018-10-13,2018-10-13,EUR
1382049,1246113,650,2018-10-13,2018-10-13,USD
1383000,527873,200,2018-10-14,2018-10-14,EUR
1383001,1252722,605,2018-10-14,2018-10-14,USD
1383002,1286996,999999,2018-10-14,2018-10-19,USD
1383003,1321143,999999,2018-10-14,2018-10-23,USD
1383004,349288,80,2018-10-14,2018-10-14,CAD
1384000,1955525,430,2018-10-15,2018-10-15,USD
1384001,1000458,999999,2018-10-15,2018-10-19,GBP
1384002,1233442,430,2018-10-15,2018-10-15,USD
1384003,1348683,440,2018-10-15,2018-10-15,USD
1384004,773894,290,2018-10-15,2018-10-15,EUR
1384005,1442582,490,2018-10-15,2018-10-15,USD
1384006,1365060,530,2018-10-15,2018-10-15,USD
1384007,1037488,380,2018-10-15,2018-10-15,GBP
1384008,1264685,510,2018-10-15,2018-10-15,USD
1384009,1529477,999999,2018-10-15,2018-10-18,USD
1384010,484786,200,2018-10-15,2018-10-15,EUR
1384011,848727,320,2018-10-15,2018-10-15,EUR
1384012,446274,999999,2018-10-15,2018-10-23,EUR
1384013,1737142,430,2018-10-15,2018-10-15,USD
1384014,1257536,610,2018-10-15,2018-10-15,USD
1384015,1549952,999999,2018-10-15,2018-10-20,USD
1384016,952399,360,2018-10-15,2018-10-15,GBP
1384017,1277561,585,2018-10-15,2018-10-15,USD
1384018,1845471,540,2018-10-15,2018-10-15,USD
1384019,1998088,585,2018-10-15,2018-10-15,USD
1384020,1107087,360,2018-10-15,2018-10-15,GBP
1384021,1761846,999999,2018-10-15,2018-10-17,USD
1384022,200834,80,2018-10-15,2018-10-15,CAD
1385000,1795439,999999,2018-10-16,2018-10-19,USD
1385001,541005,999999,2018-10-16,2018-10-19,EUR
1385002,1513835,440,2018-10-16,2018-10-16,USD
1385003,1457489,560,2018-10-16,2018-10-16,USD
1385004,493408,999999,2018-10-16,2018-10-18,EUR
1385005,1712176,500,2018-10-16,2018-10-16,USD
1385006,1514071,605,2018-10-16,2018-10-16,USD
1385007,1696997,999999,2018-10-16,2018-10-20,USD
1385008,1842454,480,2018-10-16,2018-10-16,USD
1385009,580409,270,2018-10-16,2018-10-16,EUR
1385010,1694829,530,2018-10-16,2018-10-16,USD
1385011,1741429,650,2018-10-16,2018-10-16,USD
1385012,1342397,550,2018-10-16,2018-10-16,USD
1385013,1675396,560,2018-10-16,2018-10-16,USD
1385014,1481672,510,2018-10-16,2018-10-16,USD
1385015,386264,90,2018-10-16,2018-10-16,CAD
1385016,533831,230,2018-10-16,2018-10-16,EUR
1385017,1454025,630,2018-10-16,2018-10-16,USD
1385018,1476301,510,2018-10-16,2018-10-16,USD
1385019,1920007,450,2018-10-16,2018-10-16,USD
1385020,1572692,660,2018-10-16,2018-10-16,USD
1385021,1712491,999999,2018-10-16,2018-10-19,USD
1385022,1263533,660,2018-10-16,2018-10-16,USD
1385023,1996595,999999,2018-10-16,2018-10-21,USD
1385024,431994,999999,2018-10-16,2018-10-19,EUR
1385025,1134301,420,2018-10-16,2018-10-16,GBP
1385026,1338151,510,2018-10-16,2018-10-16,USD
1385027,1518236,630,2018-10-16,2018-10-16,USD
1385028,913002,420,2018-10-16,2018-10-16,GBP
1385029,1936349,610,2018-10-16,2018-10-16,USD
1386000,683373,170,2018-10-17,2018-10-17,EUR
1386001,1548999,510,2018-10-17,2018-10-17,USD
1386002,1086051,999999,2018-10-17,2018-10-20,GBP
1386003,2079224,585,2018-10-17,2018-10-17,USD
1386004,1771138,480,2018-10-17,2018-10-17,USD
1386005,733889,999999,2018-10-17,2018-10-23,EUR
1386006,2062646,610,2018-10-17,2018-10-17,USD
1386007,1731134,560,2018-10-17,2018-10-17,USD
1386008,532905,210,2018-10-17,2018-10-17,EUR
1386009,1535910,510,2018-10-17,2018-10-17,USD
1386010,753399,300,2018-10-17,2018-10-17,EUR
1386011,1464507,510,2018-10-17,2018-10-17,USD
1386012,409502,220,2018-10-17,2018-10-17,EUR
1386013,1102589,380,2018-10-17,2018-10-17,GBP
1386014,1559361,480,2018-10-17,2018-10-17,USD
1386015,170898,50,2018-10-17,2018-10-17,AUD
1386016,1040485,360,2018-10-17,2018-10-17,GBP
1386017,1805912,500,2018-10-17,2018-10-17,USD
1386018,463228,210,2018-10-17,2018-10-17,EUR
1386019,962065,360,2018-10-17,2018-10-17,GBP
1386020,1305894,999999,2018-10-17,2018-10-20,USD
1386021,1909623,590,2018-10-17,2018-10-17,USD
1386022,1550763,440,2018-10-17,2018-10-17,USD
1386023,692686,170,2018-10-17,2018-10-17,EUR
1386024,240838,80,2018-10-17,2018-10-17,CAD
1386025,147155,999999,2018-10-17,2018-10-21,AUD
1386026,1553480,999999,2018-10-17,2018-10-18,USD
1386027,1209908,630,2018-10-17,2018-10-17,USD
1386028,765826,290,2018-10-17,2018-10-17,EUR
1386029,1563002,540,2018-10-17,2018-10-17,USD
1386030,1182528,400,2018-10-17,2018-10-17,GBP
1386031,1433569,470,2018-10-17,2018-10-17,USD
1386032,1956547,660,2018-10-17,2018-10-17,USD
1386033,1384820,480,2018-10-17,2018-10-17,USD
1386034,492051,190,2018-10-17,2018-10-17,EUR
1386035,1223625,585,2018-10-17,2018-10-17,USD
1386036,797740,290,2018-10-17,2018-10-17,EUR
1386037,1932891,650,2018-10-17,2018-10-17,USD
1387000,1574583,999999,2018-10-18,2018-10-23,USD
1387001,1378764,440,2018-10-18,2018-10-18,USD
1387002,1533665,450,2018-10-18,2018-10-18,USD
1387003,1747738,650,2018-10-18,2018-10-18,USD
1387004,1595294,550,2018-10-18,2018-10-18,USD
1387005,678994,130,2018-10-18,2018-10-18,EUR
1387006,1897902,610,2018-10-18,2018-10-18,USD
1387007,1603111,465,2018-10-18,2018-10-18,USD
1387008,1354788,999999,2018-10-18,2018-10-22,USD
1387009,1396928,999999,2018-10-18,2018-10-20,USD
1387010,1853302,450,2018-10-18,2018-10-18,USD
1387011,333632,100,2018-10-18,2018-10-18,CAD
1387012,1122801,999999,2018-10-18,2018-10-24,GBP
1387013,2063699,620,2018-10-18,2018-10-18,USD
1387014,1822051,590,2018-10-18,2018-10-18,USD
1387015,1808933,999999,2018-10-18,2018-10-22,USD
1387016,1530643,540,2018-10-18,2018-10-18,USD
1387017,2036315,540,2018-10-18,2018-10-18,USD
1387018,889437,330,2018-10-18,2018-10-18,EUR
