OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
1492003,0,2019-01-31,2019-02-03,969593,999999,1259,8,51.987,51.987,26.507,GBP,0.76234
1492003,1,2019-01-31,2019-02-03,969593,999999,1547,3,408,408,187.632,GBP,0.76234
1492004,0,2019-01-31,2019-01-31,1173369,360,1621,7,11.691,11.691,5.958,GBP,0.76234
1492005,0,2019-01-31,2019-01-31,1854506,590,2505,2,15.984,14.54544,8.144,USD,1.00000
1492005,1,2019-01-31,2019-01-31,1854506,590,622,8,4590,4406.4,1520.76,USD,1.00000
1492006,0,2019-01-31,2019-01-31,1917983,510,1614,2,233.991,222.29145,77.526,USD,1.00000
1492007,0,2019-01-31,2019-02-02,2087196,999999,1695,3,4.482,4.482,2.286,USD,1.00000
1492008,0,2019-01-31,2019-01-31,1313194,540,2089,5,211.15,211.15,107.6496,USD,1.00000
1492009,0,2019-01-31,2019-02-03,185183,999999,1958,10,737.18,737.18,339.0044,AUD,1.37422
1492009,1,2019-01-31,2019-02-03,185183,999999,1715,3,63.117,58.69881,29.025,AUD,1.37422
1492009,2,2019-01-31,2019-02-03,185183,999999,1687,1,6.192,6.192,2.844,AUD,1.37422
1492010,0,2019-01-31,2019-02-06,766576,999999,222,1,512.1,512.1,235.494,EUR,0.87047
1492011,0,2019-01-31,2019-01-31,1520374,470,1493,4,430.4,374.448,197.92,USD,1.00000
1492012,0,2019-01-31,2019-01-31,158557,50,1523,1,478.4,416.208,220,AUD,1.37422
1492012,1,2019-01-31,2019-01-31,158557,50,1698,1,6.291,5.59899,3.204,AUD,1.37422
1492012,2,2019-01-31,2019-01-31,158557,50,1435,7,468.8,417.232,215.584,AUD,1.37422
1492012,3,2019-01-31,2019-01-31,158557,50,454,2,539.8,496.616,275.2,AUD,1.37422
1492013,0,2019-01-31,2019-01-31,68452,35,1544,7,380.8,380.8,175.12,AUD,1.37422
1492013,1,2019-01-31,2019-01-31,68452,35,1058,1,405.6,365.04,186.524,AUD,1.37422
1492013,2,2019-01-31,2019-01-31,68452,35,1292,2,476.515,424.09835,157.885,AUD,1.37422
1492014,0,2019-01-31,2019-01-31,1761287,560,1427,3,368,323.84,169.232,USD,1.00000
1492014,1,2019-01-31,2019-01-31,1761287,560,1421,5,464,426.88,213.376,USD,1.00000
1492014,2,2019-01-31,2019-01-31,1761287,560,216,4,494.1,439.749,227.223,USD,1.00000
1492015,0,2019-01-31,2019-01-31,680489,180,1369,2,70.096,70.096,32.24,EUR,0.87047
1492016,0,2019-01-31,2019-01-31,1735013,560,2498,2,37.952,37.952,19.344,USD,1.00000
1492016,1,2019-01-31,2019-01-31,1735013,560,1720,7,63.117,63.117,29.025,USD,1.00000
1492016,2,2019-01-31,2019-01-31,1735013,560,75,2,31.119,27.69591,14.309,USD,1.00000
1492017,0,2019-01-31,2019-02-01,1532086,999999,2109,2,211.15,211.15,107.6496,USD,1.00000
1492017,1,2019-01-31,2019-02-01,1532086,999999,1278,1,19.487,19.487,9.932,USD,1.00000
1492017,2,2019-01-31,2019-02-01,1532086,999999,1107,7,465.4,404.898,214.019,USD,1.00000
1492018,0,2019-01-31,2019-01-31,1849549,590,682,4,272,266.56,125.08,USD,1.00000
1492018,1,2019-01-31,2019-01-31,1849549,590,706,1,158,153.26,80.56,USD,1.00000
1492018,2,2019-01-31,2019-01-31,1849549,590,60,1,127.92,112.5696,65.2146,USD,1.00000
1492018,3,2019-01-31,2019-01-31,1849549,590,101,2,98.4,98.4,45.2476,USD,1.00000
1492019,0,2019-01-31,2019-01-31,280457,100,101,1,98.4,98.4,45.2476,CAD,1.31520
1492019,1,2019-01-31,2019-01-31,280457,100,2513,2,207.984,187.1856,68.912,CAD,1.31520
1492019,2,2019-01-31,2019-01-31,280457,100,1464,5,412.8,363.264,189.84,CAD,1.31520
1492019,3,2019-01-31,2019-01-31,280457,100,1479,7,496,441.44,228.096,CAD,1.31520
1492020,0,2019-01-31,2019-01-31,595349,210,1635,2,20.601,20.601,6.822,EUR,0.87047
1492020,1,2019-01-31,2019-01-31,595349,210,1699,1,6.192,5.8824,2.844,EUR,0.87047
1492020,2,2019-01-31,2019-01-31,595349,210,572,6,380,380,174.74,EUR,0.87047
1492021,0,2019-01-31,2019-02-05,1413827,999999,1668,7,6.291,6.22809,3.204,USD,1.00000
1492022,0,2019-01-31,2019-01-31,802689,320,2450,2,12.2918,12.2918,6.2648,EUR,0.87047
1492022,1,2019-01-31,2019-01-31,802689,320,86,3,81.9918,71.332866,37.7036,EUR,0.87047
1492022,2,2019-01-31,2019-01-31,802689,320,48,3,122.959,122.959,62.689,EUR,0.87047
1492023,0,2019-01-31,2019-01-31,938192,420,2098,1,416.56,362.4072,212.3718,GBP,0.76234
1492023,1,2019-01-31,2019-01-31,938192,420,1647,5,161.991,161.991,74.493,GBP,0.76234
1492024,0,2019-01-31,2019-01-31,2047440,560,1448,6,409.6,376.832,188.368,USD,1.00000
1492024,1,2019-01-31,2019-01-31,2047440,560,636,5,1998,1758.24,918.8,USD,1.00000
1492025,0,2019-01-31,2019-01-31,1278306,660,1555,7,588.8,512.256,195.088,USD,1.00000
1492026,0,2019-01-31,2019-01-31,462553,240,1228,1,2106,1832.22,697.762,EUR,0.87047
1492027,0,2019-01-31,2019-02-03,419966,999999,1439,1,481.6,428.624,221.472,EUR,0.87047
1492027,1,2019-01-31,2019-02-03,419966,999999,420,1,999.8,939.812,509.72,EUR,0.87047
1492027,2,2019-01-31,2019-02-03,419966,999999,1645,3,52.092,46.8828,23.958,EUR,0.87047
1492028,0,2019-01-31,2019-02-02,588900,999999,1566,9,425.6,395.808,195.712,EUR,0.87047
1492028,1,2019-01-31,2019-02-02,588900,999999,864,8,101.98,93.8216,46.9,EUR,0.87047
1492029,0,2019-01-31,2019-01-31,226150,74,68,3,21.0658,21.0658,10.742,CAD,1.31520
1492030,0,2019-01-31,2019-01-31,697281,160,1711,3,63.117,58.06764,29.025,EUR,0.87047
1492031,0,2019-01-31,2019-02-05,864786,999999,777,1,27.8,27.8,14.18,EUR,0.87047
1492031,1,2019-01-31,2019-02-05,864786,999999,438,2,1838,1635.82,608.96,EUR,0.87047
1492032,0,2019-01-31,2019-02-01,1686929,999999,1601,3,143.991,143.991,66.213,USD,1.00000
1492033,0,2019-01-31,2019-01-31,2063702,590,423,3,1198,1198,550.92,USD,1.00000
1492033,1,2019-01-31,2019-01-31,2063702,590,429,2,1199.8,1091.818,551.74,USD,1.00000
1492033,2,2019-01-31,2019-01-31,2063702,590,116,2,152.991,152.991,78.003,USD,1.00000
1492033,3,2019-01-31,2019-01-31,2063702,590,1649,7,233.991,233.991,77.526,USD,1.00000
1492033,4,2019-01-31,2019-01-31,2063702,590,1653,2,98.991,98.991,50.472,USD,1.00000
1492033,5,2019-01-31,2019-01-31,2063702,590,1668,6,6.291,6.291,3.204,USD,1.00000
1492034,0,2019-01-31,2019-01-31,1290613,670,441,3,459.8,409.222,234.42,USD,1.00000
1492035,0,2019-01-31,2019-01-31,1551674,500,110,3,109.0518,98.14662,50.1512,USD,1.00000
1492036,0,2019-01-31,2019-02-03,936656,999999,1702,2,15.291,13.60899,5.067,GBP,0.76234
1492037,0,2019-01-31,2019-01-31,718366,300,534,1,278,278,141.74,EUR,0.87047
1492038,0,2019-01-31,2019-02-02,954715,999999,79,7,33.251,29.9259,15.293,GBP,0.76234
1492038,1,2019-01-31,2019-02-02,954715,999999,407,2,1198,1102.16,550.92,GBP,0.76234
1492039,0,2019-01-31,2019-01-31,1634470,490,2500,2,37.952,37.952,19.344,USD,1.00000
1492039,1,2019-01-31,2019-01-31,1634470,490,578,1,1998,1998,918.8,USD,1.00000
1492040,0,2019-01-31,2019-01-31,1462164,465,1292,2,476.515,419.3332,157.885,USD,1.00000
1492040,1,2019-01-31,2019-01-31,1462164,465,1244,3,231.4,226.772,117.975,USD,1.00000
1492041,0,2019-01-31,2019-01-31,16531,60,76,1,31.119,28.0071,14.309,AUD,1.37422
1492042,0,2019-01-31,2019-01-31,812557,310,455,7,1838,1599.06,608.96,EUR,0.87047
1492043,0,2019-01-31,2019-01-31,1790186,480,1280,4,19.487,17.34343,9.932,USD,1.00000
1492043,1,2019-01-31,2019-01-31,1790186,480,1625,7,197.1,197.1,65.304,USD,1.00000
1492044,0,2019-01-31,2019-01-31,147024,60,1427,2,368,327.52,169.232,AUD,1.37422
1493000,0,2019-02-01,2019-02-01,1948171,605,1551,7,478.4,478.4,220,USD,1.00000
1493001,0,2019-02-01,2019-02-01,2024159,540,589,3,1398,1286.16,642.88,USD,1.00000
1493001,1,2019-02-01,2019-02-01,2024159,540,531,10,1358,1317.26,449.94,USD,1.00000
1493001,2,2019-02-01,2019-02-01,2024159,540,2495,2,15.984,15.984,8.144,USD,1.00000
1493002,0,2019-02-01,2019-02-01,1952111,470,866,1,139.98,139.98,64.38,USD,1.00000
1493002,1,2019-02-01,2019-02-01,1952111,470,19,6,90.159,89.25741,41.4592,USD,1.00000
1493003,0,2019-02-01,2019-02-01,1285887,490,629,1,598,538.2,198.12,USD,1.00000
1493003,1,2019-02-01,2019-02-01,1285887,490,1704,1,6.291,5.41026,3.204,USD,1.00000
1493003,2,2019-02-01,2019-02-01,1285887,490,2489,1,23.984,23.984,12.224,USD,1.00000
1493004,0,2019-02-01,2019-02-01,1903561,510,1661,3,4.95,4.6035,2.52,USD,1.00000
1493004,1,2019-02-01,2019-02-01,1903561,510,1478,5,480,427.2,220.736,USD,1.00000
1493005,0,2019-02-01,2019-02-01,174373,40,1691,3,4.851,4.851,2.475,AUD,1.37643
1493006,0,2019-02-01,2019-02-01,1271294,610,1800,2,28.8,28.8,14.679,USD,1.00000
1493007,0,2019-02-01,2019-02-01,666881,180,2105,6,1209.5,1209.5,400.734,EUR,0.87176
1493007,1,2019-02-01,2019-02-01,666881,180,459,2,539.8,475.024,275.2,EUR,0.87176
1493008,0,2019-02-01,2019-02-01,1616154,590,425,3,738,738,376.26,USD,1.00000
1493008,1,2019-02-01,2019-02-01,1616154,590,574,3,218,218,111.14,USD,1.00000
1493008,2,2019-02-01,2019-02-01,1616154,590,419,2,738,693.72,376.26,USD,1.00000
1493008,3,2019-02-01,2019-02-01,1616154,590,1410,1,368,368,169.232,USD,1.00000
1493009,0,2019-02-01,2019-02-01,1145635,360,1454,6,318.4,308.848,146.416,GBP,0.76618
1493010,0,2019-02-01,2019-02-05,951735,999999,1426,1,942.4,819.888,312.24,GBP,0.76618
1493010,1,2019-02-01,2019-02-05,951735,999999,113,2,204.9918,178.342866,67.9206,GBP,0.76618
1493010,2,2019-02-01,2019-02-05,951735,999999,384,7,1516,1516,697.16,GBP,0.76618
1493010,3,2019-02-01,2019-02-05,951735,999999,91,9,122.9918,122.9918,40.7458,GBP,0.76618
1493010,4,2019-02-01,2019-02-05,951735,999999,1623,1,197.1,197.1,65.304,GBP,0.76618
1493010,5,2019-02-01,2019-02-05,951735,999999,188,2,105.21,92.5848,48.384,GBP,0.76618
1493010,6,2019-02-01,2019-02-05,951735,999999,1947,1,404.26,355.7488,185.9022,GBP,0.76618
1493011,0,2019-02-01,2019-02-05,1464266,999999,1029,3,260,228.8,86.138,USD,1.00000
1493012,0,2019-02-01,2019-02-01,591744,240,1571,7,51.291,49.75227,23.589,EUR,0.87176
1493012,1,2019-02-01,2019-02-01,591744,240,1691,2,4.851,4.26888,2.475,EUR,0.87176
1493012,2,2019-02-01,2019-02-01,591744,240,1662,1,6.291,5.53608,3.204,EUR,0.87176
1493013,0,2019-02-01,2019-02-01,2013812,610,1741,5,25.2,22.68,12.852,USD,1.00000
1493013,1,2019-02-01,2019-02-01,2013812,610,538,3,198,188.1,100.94,USD,1.00000
1493014,0,2019-02-01,2019-02-01,1570691,430,1762,2,28.251,25.4259,14.4,USD,1.00000
1493014,1,2019-02-01,2019-02-01,1570691,430,1599,6,52.092,45.84096,23.958,USD,1.00000
1493014,2,2019-02-01,2019-02-01,1570691,430,360,4,760,737.2,387.48,USD,1.00000
1493014,3,2019-02-01,2019-02-01,1570691,430,2428,1,26.9698,23.733424,13.7514,USD,1.00000
1493014,4,2019-02-01,2019-02-01,1570691,430,1020,1,377,331.76,124.904,USD,1.00000
1493014,5,2019-02-01,2019-02-01,1570691,430,1604,6,233.991,222.29145,77.526,USD,1.00000
1493015,0,2019-02-01,2019-02-01,65345,60,1451,6,428.8,390.208,197.184,AUD,1.37643
1493015,1,2019-02-01,2019-02-01,65345,60,330,7,278.1,255.852,141.786,AUD,1.37643
1493015,2,2019-02-01,2019-02-01,65345,60,1354,7,46.384,46.384,21.328,AUD,1.37643
1493016,0,2019-02-01,2019-02-01,554804,255,1640,9,20.601,19.36494,6.822,EUR,0.87176
1493017,0,2019-02-01,2019-02-01,468520,240,1106,3,418.6,418.6,192.504,EUR,0.87176
1493017,1,2019-02-01,2019-02-01,468520,240,557,7,918,918,304.16,EUR,0.87176
1493017,2,2019-02-01,2019-02-01,468520,240,926,2,3.98,3.8606,2.02,EUR,0.87176
1493018,0,2019-02-01,2019-02-01,1855231,570,1635,1,20.601,18.74691,6.822,USD,1.00000
1493018,1,2019-02-01,2019-02-01,1855231,570,1786,3,38.7,38.7,19.728,USD,1.00000
1493018,2,2019-02-01,2019-02-01,1855231,570,52,1,163.959,163.959,75.399,USD,1.00000
1493018,3,2019-02-01,2019-02-01,1855231,570,1660,2,260.991,260.991,86.472,USD,1.00000
1493018,4,2019-02-01,2019-02-01,1855231,570,2496,1,15.984,14.06592,8.144,USD,1.00000
1493018,5,2019-02-01,2019-02-01,1855231,570,1649,4,233.991,233.991,77.526,USD,1.00000
1493019,0,2019-02-01,2019-02-01,1169675,390,1444,1,368,331.2,169.232,GBP,0.76618
1493019,1,2019-02-01,2019-02-01,1169675,390,636,8,1998,1798.2,918.8,GBP,0.76618
1493019,2,2019-02-01,2019-02-01,1169675,390,50,5,163.959,163.959,75.399,GBP,0.76618
1493019,3,2019-02-01,2019-02-01,1169675,390,1602,1,161.991,144.17199,74.493,GBP,0.76618
1493020,0,2019-02-01,2019-02-01,1449914,660,1157,3,2054,1889.68,680.537,USD,1.00000
1493021,0,2019-02-01,2019-02-01,1499767,480,1599,1,52.092,52.092,23.958,USD,1.00000
1493021,1,2019-02-01,2019-02-01,1499767,480,1628,7,12.501,12.501,5.751,USD,1.00000
1493021,2,2019-02-01,2019-02-01,1499767,480,61,3,148.42,130.6096,68.2568,USD,1.00000
1493022,0,2019-02-01,2019-02-01,338247,100,426,1,999.8,919.816,509.72,CAD,1.31418
1493022,1,2019-02-01,2019-02-01,338247,100,619,9,502,441.76,230.86,CAD,1.31418
1493022,2,2019-02-01,2019-02-01,338247,100,616,2,998,918.16,508.8,CAD,1.31418
1493022,3,2019-02-01,2019-02-01,338247,100,2085,2,1209.5,1076.455,400.734,CAD,1.31418
1493022,4,2019-02-01,2019-02-01,338247,100,5,4,17.6874,17.6874,9.02,CAD,1.31418
1493023,0,2019-02-01,2019-02-01,720453,300,1644,3,52.092,52.092,23.958,EUR,0.87176
1493024,0,2019-02-01,2019-02-01,1665856,620,52,1,163.959,154.12146,75.399,USD,1.00000
1493024,1,2019-02-01,2019-02-01,1665856,620,47,7,122.959,122.959,62.689,USD,1.00000
1493024,2,2019-02-01,2019-02-01,1665856,620,1824,1,28.8,27.36,14.679,USD,1.00000
1493025,0,2019-02-01,2019-02-01,1923676,480,651,5,232,232,106.68,USD,1.00000
1493026,0,2019-02-01,2019-02-08,1230060,999999,1639,1,8.991,8.991,4.581,USD,1.00000
1493026,1,2019-02-01,2019-02-08,1230060,999999,1616,4,51.291,51.291,23.589,USD,1.00000
1493027,0,2019-02-01,2019-02-01,1326717,540,119,3,107.991,97.1919,55.053,USD,1.00000
1493027,1,2019-02-01,2019-02-01,1326717,540,60,1,127.92,116.4072,65.2146,USD,1.00000
1493027,2,2019-02-01,2019-02-01,1326717,540,1640,3,20.601,18.5409,6.822,USD,1.00000
1493027,3,2019-02-01,2019-02-01,1326717,540,1315,6,266.5,231.855,122.551,USD,1.00000
1493027,4,2019-02-01,2019-02-01,1326717,540,442,3,539.8,464.228,275.2,USD,1.00000
1493028,0,2019-02-01,2019-02-01,884720,320,108,7,109.0518,95.965584,50.1512,EUR,0.87176
1493028,1,2019-02-01,2019-02-01,884720,320,1466,1,464,403.68,213.376,EUR,0.87176
1493029,0,2019-02-01,2019-02-01,1262091,450,627,2,998,908.18,508.8,USD,1.00000
1493029,1,2019-02-01,2019-02-01,1262091,450,1650,3,260.991,232.28199,86.472,USD,1.00000
1494000,0,2019-02-02,2019-02-04,1541412,999999,92,4,122.9918,122.9918,40.7458,USD,1.00000
1494000,2,2019-02-02,2019-02-04,1541412,999999,103,5,94.3,83.927,43.3616,USD,1.00000
1494000,3,2019-02-02,2019-02-04,1541412,999999,1423,5,302.4,275.184,139.056,USD,1.00000
1494001,0,2019-02-02,2019-02-02,1776055,630,1532,9,448,407.68,206.016,USD,1.00000
1494001,1,2019-02-02,2019-02-02,1776055,630,76,1,31.119,31.119,14.309,USD,1.00000
1494002,0,2019-02-02,2019-02-06,875273,999999,1707,4,63.117,62.48583,29.025,EUR,0.87176
1494002,1,2019-02-02,2019-02-06,875273,999999,1621,1,11.691,11.57409,5.958,EUR,0.87176
1494002,2,2019-02-02,2019-02-06,875273,999999,1646,3,143.991,143.991,66.213,EUR,0.87176
1494002,3,2019-02-02,2019-02-06,875273,999999,1635,2,20.601,18.74691,6.822,EUR,0.87176
1494003,0,2019-02-02,2019-02-02,1486232,470,1596,2,11.394,10.71036,5.238,USD,1.00000
1494003,1,2019-02-02,2019-02-02,1486232,470,109,3,109.0518,94.875066,50.1512,USD,1.00000
1494004,0,2019-02-02,2019-02-02,1834785,610,1027,1,300.3,300.3,99.489,USD,1.00000
1494004,1,2019-02-02,2019-02-02,1834785,610,1501,2,366.4,366.4,168.496,USD,1.00000
1494005,0,2019-02-02,2019-02-08,754644,999999,1505,9,368,323.84,169.232,EUR,0.87176
1494005,1,2019-02-02,2019-02-08,754644,999999,2108,2,416.56,387.4008,212.3718,EUR,0.87176
1494006,0,2019-02-02,2019-02-02,381614,100,443,1,698,600.28,320.98,CAD,1.31418
1494007,0,2019-02-02,2019-02-02,155646,35,2090,1,1209.5,1209.5,400.734,AUD,1.37643
1494007,1,2019-02-02,2019-02-02,155646,35,2246,1,521.5118,479.790856,172.7904,AUD,1.37643
1494008,0,2019-02-02,2019-02-02,1681969,585,2062,5,163.9918,147.59262,75.4154,USD,1.00000
1494009,0,2019-02-02,2019-02-08,1580275,999999,1415,7,480,480,220.736,USD,1.00000
1494009,1,2019-02-02,2019-02-08,1580275,999999,673,7,158,158,80.56,USD,1.00000
1494009,2,2019-02-02,2019-02-08,1580275,999999,51,2,163.959,147.5631,75.399,USD,1.00000
1494009,3,2019-02-02,2019-02-08,1580275,999999,2495,2,15.984,14.86512,8.144,USD,1.00000
1494010,0,2019-02-02,2019-02-02,1864424,570,1775,3,38.7,38.7,19.728,USD,1.00000
1494010,1,2019-02-02,2019-02-02,1864424,570,1635,1,20.601,19.15893,6.822,USD,1.00000
1494011,0,2019-02-02,2019-02-07,1615721,999999,1571,7,51.291,51.291,23.589,USD,1.00000
1494012,0,2019-02-02,2019-02-02,1427358,620,1568,2,448,448,206.016,USD,1.00000
1494012,1,2019-02-02,2019-02-02,1427358,620,635,3,1398,1342.08,642.88,USD,1.00000
1494012,2,2019-02-02,2019-02-02,1427358,620,1604,2,233.991,233.991,77.526,USD,1.00000
1494012,3,2019-02-02,2019-02-02,1427358,620,1777,1,38.7,38.7,19.728,USD,1.00000
1494012,4,2019-02-02,2019-02-02,1427358,620,973,5,260,247,86.138,USD,1.00000
1494012,5,2019-02-02,2019-02-02,1427358,620,177,1,51.21,44.0406,26.109,USD,1.00000
1494013,0,2019-02-02,2019-02-02,642965,130,1599,3,52.092,48.44556,23.958,EUR,0.87176
1494013,1,2019-02-02,2019-02-02,642965,130,739,2,472,424.8,156.38,EUR,0.87176
1494013,2,2019-02-02,2019-02-02,642965,130,1760,1,85.32,85.32,39.24,EUR,0.87176
1494013,3,2019-02-02,2019-02-02,642965,130,1494,4,332.8,332.8,153.04,EUR,0.87176
1494013,4,2019-02-02,2019-02-02,642965,130,679,4,156,156,79.54,EUR,0.87176
1494013,5,2019-02-02,2019-02-02,642965,130,1189,8,221,221,112.671,EUR,0.87176
1494013,6,2019-02-02,2019-02-02,642965,130,2492,2,39.984,34.78608,20.384,EUR,0.87176
1494014,0,2019-02-02,2019-02-02,1700591,650,1346,1,36.8,33.488,16.928,USD,1.00000
1494014,1,2019-02-02,2019-02-02,1700591,650,1298,4,32.5,29.25,14.95,USD,1.00000
1494015,0,2019-02-02,2019-02-09,1743257,999999,92,3,122.9918,105.772948,40.7458,USD,1.00000
1494015,2,2019-02-02,2019-02-09,1743257,999999,113,2,204.9918,180.392784,67.9206,USD,1.00000
1494015,4,2019-02-02,2019-02-09,1743257,999999,1172,4,548.6,504.712,279.695,USD,1.00000
1494015,5,2019-02-02,2019-02-09,1743257,999999,59,1,127.92,115.128,65.2146,USD,1.00000
1494015,6,2019-02-02,2019-02-09,1743257,999999,436,1,738,634.68,376.26,USD,1.00000
1494016,0,2019-02-02,2019-02-02,1286957,660,1624,3,197.1,197.1,65.304,USD,1.00000
1494016,1,2019-02-02,2019-02-02,1286957,660,312,7,233.1,207.459,118.845,USD,1.00000
1494016,3,2019-02-02,2019-02-02,1286957,660,1180,1,2080,2038.4,689.143,USD,1.00000
1494017,0,2019-02-02,2019-02-02,1105271,420,1821,3,28.8,25.344,14.679,GBP,0.76618
1494017,1,2019-02-02,2019-02-02,1105271,420,1791,1,38.7,38.7,19.728,GBP,0.76618
1494017,2,2019-02-02,2019-02-02,1105271,420,1152,1,1300,1300,430.716,GBP,0.76618
1494017,3,2019-02-02,2019-02-02,1105271,420,429,8,1199.8,1199.8,551.74,GBP,0.76618
1494018,0,2019-02-02,2019-02-02,1671156,585,439,3,1118,983.84,514.12,USD,1.00000
1494019,0,2019-02-02,2019-02-02,2009711,550,50,1,163.959,147.5631,75.399,USD,1.00000
1494019,1,2019-02-02,2019-02-02,2009711,550,2488,1,23.984,20.86608,12.224,USD,1.00000
1494019,2,2019-02-02,2019-02-02,2009711,550,340,4,1638,1638,753.26,USD,1.00000
1494019,3,2019-02-02,2019-02-02,2009711,550,1133,2,567.06,504.6834,187.876,USD,1.00000
1494020,0,2019-02-02,2019-02-02,656925,130,1821,1,28.8,26.496,14.679,EUR,0.87176
1494020,1,2019-02-02,2019-02-02,656925,130,1077,1,738.4,657.176,244.647,EUR,0.87176
1494020,2,2019-02-02,2019-02-02,656925,130,1469,3,320,320,147.152,EUR,0.87176
1494021,0,2019-02-02,2019-02-02,905425,380,987,6,260,260,86.138,GBP,0.76618
1494021,1,2019-02-02,2019-02-02,905425,380,450,1,1838,1654.2,608.96,GBP,0.76618
1494021,2,2019-02-02,2019-02-02,905425,380,1346,1,36.8,36.8,16.928,GBP,0.76618
1494021,3,2019-02-02,2019-02-02,905425,380,141,3,269.991,240.29199,137.646,GBP,0.76618
1494021,4,2019-02-02,2019-02-02,905425,380,1698,7,6.291,5.47317,3.204,GBP,0.76618
1494021,5,2019-02-02,2019-02-02,905425,380,1428,7,428.8,377.344,197.184,GBP,0.76618
1494022,0,2019-02-02,2019-02-02,2087379,490,1545,1,428.8,377.344,197.184,USD,1.00000
1494022,1,2019-02-02,2019-02-02,2087379,490,1741,3,25.2,21.924,12.852,USD,1.00000
1494022,2,2019-02-02,2019-02-02,2087379,490,416,2,1938,1666.68,642.1,USD,1.00000
1494022,3,2019-02-02,2019-02-02,2087379,490,1802,3,28.8,28.8,14.679,USD,1.00000
1494022,4,2019-02-02,2019-02-02,2087379,490,457,1,439.9,387.112,224.28,USD,1.00000
1494022,5,2019-02-02,2019-02-02,2087379,490,2235,9,83.6318,83.6318,42.64,USD,1.00000
1494023,0,2019-02-02,2019-02-02,1950534,450,1130,7,414.7,369.083,190.71,USD,1.00000
1494023,1,2019-02-02,2019-02-02,1950534,450,1705,3,6.192,6.192,2.844,USD,1.00000
1494023,2,2019-02-02,2019-02-02,1950534,450,452,1,439.9,391.511,224.28,USD,1.00000
1494024,0,2019-02-02,2019-02-02,1821180,510,1691,3,4.851,4.851,2.475,USD,1.00000
1494024,1,2019-02-02,2019-02-02,1821180,510,416,2,1938,1938,642.1,USD,1.00000
1494024,2,2019-02-02,2019-02-02,1821180,510,1425,4,846.4,812.544,280.432,USD,1.00000
1494025,0,2019-02-02,2019-02-02,1543843,490,1647,2,161.991,152.27154,74.493,USD,1.00000
1494025,1,2019-02-02,2019-02-02,1543843,490,1206,6,2028,2028,671.918,USD,1.00000
1494025,2,2019-02-02,2019-02-02,1543843,490,632,1,278,278,141.74,USD,1.00000
1494025,3,2019-02-02,2019-02-02,1543843,490,434,1,1198,1198,550.92,USD,1.00000
1494025,4,2019-02-02,2019-02-02,1543843,490,1414,2,409.6,409.6,188.368,USD,1.00000
1494025,5,2019-02-02,2019-02-02,1543843,490,1737,2,25.2,25.2,12.852,USD,1.00000
1494026,0,2019-02-02,2019-02-10,256588,999999,89,2,122.9918,118.072128,40.7458,CAD,1.31418
1494026,1,2019-02-02,2019-02-10,256588,999999,1053,2,764.4,764.4,253.266,CAD,1.31418
1494027,0,2019-02-02,2019-02-02,979470,360,424,2,539.9,480.511,275.26,GBP,0.76618
1494027,1,2019-02-02,2019-02-02,979470,360,420,2,999.8,999.8,509.72,GBP,0.76618
1494027,2,2019-02-02,2019-02-02,979470,360,379,3,652,645.48,332.4,GBP,0.76618
1494027,3,2019-02-02,2019-02-02,979470,360,1707,8,63.117,55.54296,29.025,GBP,0.76618
1494027,4,2019-02-02,2019-02-02,979470,360,1980,3,106.5918,106.5918,54.3414,GBP,0.76618
1494027,5,2019-02-02,2019-02-02,979470,360,477,5,1238,1138.96,410.18,GBP,0.76618
1494028,0,2019-02-02,2019-02-02,792199,290,48,7,122.959,122.959,62.689,EUR,0.87176
1494029,0,2019-02-02,2019-02-02,1953337,620,1756,2,58.41,58.41,29.781,USD,1.00000
1494029,1,2019-02-02,2019-02-02,1953337,620,1348,3,36.784,35.31264,16.912,USD,1.00000
1494029,2,2019-02-02,2019-02-02,1953337,620,1746,1,98.1,86.328,32.499,USD,1.00000
1494030,0,2019-02-02,2019-02-02,1340221,510,601,5,1398,1216.26,642.88,USD,1.00000
1494031,0,2019-02-02,2019-02-02,1639945,670,1178,7,1297.4,1115.764,429.858,USD,1.00000
1494031,1,2019-02-02,2019-02-02,1639945,670,2491,1,39.984,39.984,20.384,USD,1.00000
1494031,2,2019-02-02,2019-02-02,1639945,670,1242,2,1089.4,991.354,500.981,USD,1.00000
1494032,0,2019-02-02,2019-02-02,1106075,390,471,7,198,174.24,100.94,GBP,0.76618
1494032,1,2019-02-02,2019-02-02,1106075,390,1657,1,161.991,161.991,74.493,GBP,0.76618
1494032,2,2019-02-02,2019-02-02,1106075,390,2107,9,648.62,577.2718,298.275,GBP,0.76618
1494032,3,2019-02-02,2019-02-02,1106075,390,2488,1,23.984,21.10592,12.224,GBP,0.76618
1494032,4,2019-02-02,2019-02-02,1106075,390,1661,3,4.95,4.95,2.52,GBP,0.76618
